argument_month,caseOrigin_group,caseSource_group,certReason_group,chief,complex_consolidated_disagreement,days_from_term_start_to_argument,days_from_term_start_to_decision,decision_month,decision_year,docket_category,had_reargument,is_AdminAction_x_Economic,is_FedCirc_Conflict,is_Govt_vs_Business,is_Individual_vs_Govt,is_State_vs_State,is_late_term_argument,is_late_term_decision,issue,issueArea_name,issue_x_jurisdiction,jurisdiction_group,lawSupp,lawType_group,lcDisagreement,lcDispositionDirection,lcDisposition_group,lc_disagree_direction,naturalCourt,num_dockets_in_case,petitioner_group,respondent_group,term,threeJudgeFdc,threeJudge_x_issue,duration_days,lcDisagreement_is_missing,threeJudgeFdc_is_missing
1,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,100,171,3,1995,Merits/Other,0,0,0,1,0,0,0,0,90280.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,349.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1607,1,Government,Private Entities,1994,0.0,Judicial Power_3Judge_0.0,71.0,0,0
1,Federal,Federal,Substantive Reasons,Rehnquist,0.0,109,172,3,1995,Merits/Other,0,0,0,0,0,0,0,0,20190.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,303.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1607,1,Other/Unknown,Private Entities,1994,0.0,Civil Rights_3Judge_0.0,63.0,0,0
1,Federal,Federal,Substantive Reasons,Rehnquist,0.0,100,178,3,1995,Merits/Other,0,1,0,0,0,0,0,0,80200.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,1,Private Entities,Private Entities,1994,0.0,Economic Activity_3Judge_0.0,78.0,0,0
11,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,58,184,4,1995,Merits/Other,0,0,0,0,0,0,1,0,80100.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,111.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1607,1,Other/Unknown,Other/Unknown,1994,0.0,Economic Activity_3Judge_0.0,126.0,0,0
11,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,60,199,4,1995,Merits/Other,0,0,0,0,0,0,1,0,130020.0,Other Non-Constitutional,Miscellaneous_via_Certiorari,Discretionary,365.0,Statutory,0.0,3.0,Affirmed,LC_Unspec/Other,1607,1,Other/Unknown,Other/Unknown,1994,0.0,Miscellaneous_3Judge_0.0,139.0,0,0
2,Federal,Federal,Substantive Reasons,Rehnquist,0.0,150,199,4,1995,Merits/Other,0,0,0,0,0,0,0,0,80060.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,1,Government,Other/Unknown,1994,0.0,Economic Activity_3Judge_0.0,49.0,0,0
2,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,144,199,4,1995,Merits/Other,0,0,0,0,0,0,0,0,100030.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1607,1,Private Entities,Other/Unknown,1994,0.0,Federalism_3Judge_0.0,55.0,0,0
2,Federal,Federal,Substantive Reasons,Rehnquist,0.0,143,199,4,1995,Merits/Other,0,0,0,0,0,0,0,0,80170.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,1,Private Entities,Other/Unknown,1994,0.0,Economic Activity_3Judge_0.0,56.0,0,0
12,Federal,Federal,Substantive Reasons,Rehnquist,0.0,66,200,4,1995,Merits/Other,0,0,0,0,0,0,1,0,90330.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1607,1,Other/Unknown,Other/Unknown,1994,0.0,Judicial Power_3Judge_0.0,134.0,0,0
10,State,State,Substantive Reasons,Rehnquist,1.0,11,200,4,1995,Merits/Other,0,0,0,0,0,0,1,0,30010.0,First Amendment,First Amendment_via_Certiorari,Discretionary,200.0,Constitutional,1.0,1.0,Affirmed,LC_Disagree_Conservative,1607,1,Other/Unknown,Other/Unknown,1994,0.0,First Amendment_3Judge_0.0,189.0,0,0
11,Federal,Federal,Substantive Reasons,Rehnquist,0.0,58,200,4,1995,Merits/Other,0,0,0,0,1,0,1,0,20110.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,344.0,Statutory,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1607,1,Private Entities,Government,1994,0.0,Civil Rights_3Judge_0.0,142.0,0,0
11,Federal,Federal,Procedural/Administrative,Rehnquist,1.0,37,200,4,1995,Merits/Other,0,0,1,0,0,0,1,0,10160.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,,Other/Unknown,1.0,1.0,Affirmed,LC_Disagree_Conservative,1607,1,Other/Unknown,Government,1994,0.0,Criminal Procedure_3Judge_0.0,163.0,0,0
11,Federal,Federal,Substantive Reasons,Rehnquist,0.0,60,200,4,1995,Merits/Other,0,0,0,0,0,0,1,0,30020.0,First Amendment,First Amendment_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1607,1,Government,Other/Unknown,1994,0.0,First Amendment_3Judge_0.0,140.0,0,0
1,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,100,206,4,1995,Merits/Other,0,0,0,0,0,0,0,0,10180.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,127.0,Constitutional,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,1,Other/Unknown,Private Entities,1994,0.0,Criminal Procedure_3Judge_0.0,106.0,0,0
2,Federal,Federal,Substantive Reasons,Rehnquist,0.0,144,206,4,1995,Merits/Other,0,0,0,0,0,0,0,0,120010.0,Other Non-Constitutional,Federal Taxation_via_Certiorari,Discretionary,345.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1607,1,Government,Other/Unknown,1994,0.0,Federal Taxation_3Judge_0.0,62.0,0,0
11,Federal,Federal,Substantive Reasons,Rehnquist,0.0,38,207,4,1995,Merits/Other,0,0,0,0,0,0,1,0,100120.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1607,1,Government,Other/Unknown,1994,0.0,Federalism_3Judge_0.0,169.0,0,0
1,Federal,Federal,Substantive Reasons,Rehnquist,0.0,109,207,4,1995,Merits/Other,0,0,0,0,0,0,0,0,100030.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,323.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1607,3,Other/Unknown,Private Entities,1994,0.0,Federalism_3Judge_0.0,98.0,0,0
1,Federal,Federal,Substantive Reasons,Rehnquist,0.0,109,207,4,1995,Merits/Other,0,0,0,0,0,0,0,0,100030.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,323.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1607,3,Other/Unknown,Private Entities,1994,0.0,Federalism_3Judge_0.0,98.0,0,0
1,Federal,Federal,Substantive Reasons,Rehnquist,0.0,109,207,4,1995,Merits/Other,0,0,0,0,0,0,0,0,100030.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,323.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1607,3,Other/Unknown,Private Entities,1994,0.0,Federalism_3Judge_0.0,98.0,0,0
2,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,149,212,5,1995,Merits/Other,0,0,0,0,0,0,0,1,10510.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,362.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,1,Government,Other/Unknown,1994,0.0,Criminal Procedure_3Judge_0.0,63.0,0,0
3,Other,Other,Procedural/Administrative,Rehnquist,0.0,171,226,5,1995,Special Jurisdiction,0,0,0,0,0,1,0,1,110020.0,Other Non-Constitutional,Interstate Relations_via_Original,Mandatory,600.0,Statutory,0.0,3.0,Other/Unknown,LC_Unspec/Other,1607,1,Government,Government,1994,0.0,Interstate Relations_3Judge_0.0,55.0,0,0
2,Federal,Federal,Substantive Reasons,Rehnquist,1.0,143,226,5,1995,Merits/Other,0,0,1,0,0,0,0,1,10420.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,600.0,Statutory,1.0,1.0,Affirmed,LC_Disagree_Conservative,1607,1,Other/Unknown,Government,1994,0.0,Criminal Procedure_3Judge_0.0,83.0,0,0
3,Federal,Federal,Substantive Reasons,Rehnquist,0.0,151,226,5,1995,Merits/Other,0,0,0,0,0,0,0,1,20210.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,342.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,1,Government,Other/Unknown,1994,0.0,Civil Rights_3Judge_0.0,75.0,0,0
2,State,State,Substantive Reasons,Rehnquist,0.0,149,226,5,1995,Merits/Other,0,0,0,0,0,0,0,1,40060.0,Other Constitutional,Due Process_via_Certiorari,Discretionary,148.0,Constitutional,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1607,1,Other/Unknown,Other/Unknown,1994,0.0,Due Process_3Judge_0.0,77.0,0,0
11,State,State,Substantive Reasons,Rehnquist,2.0,59,233,5,1995,Merits/Other,0,0,0,0,0,0,1,1,100130.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,102.0,Constitutional,1.0,2.0,Affirmed,LC_Disagree_Liberal,1607,2,Other/Unknown,Other/Unknown,1994,0.0,Federalism_3Judge_0.0,174.0,0,0
11,State,State,Substantive Reasons,Rehnquist,2.0,59,233,5,1995,Merits/Other,0,0,0,0,0,0,1,1,100130.0,Other Constitutional,Federalism_via_Certiorari,Discretionary,102.0,Constitutional,1.0,2.0,Affirmed,LC_Disagree_Liberal,1607,2,Other/Unknown,Other/Unknown,1994,0.0,Federalism_3Judge_0.0,174.0,0,0
3,State,State,Substantive Reasons,Rehnquist,0.0,178,233,5,1995,Merits/Other,0,0,0,0,1,0,0,1,10050.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,205.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1607,1,Private Entities,Government,1994,0.0,Criminal Procedure_3Judge_0.0,55.0,0,0
3,Federal,Federal,Substantive Reasons,Rehnquist,0.0,172,233,5,1995,Merits/Other,0,0,0,0,0,0,0,1,80160.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,1,Private Entities,Other/Unknown,1994,0.0,Economic Activity_3Judge_0.0,61.0,0,0
3,Other,Other,Other,Rehnquist,0.0,171,241,5,1995,Special Jurisdiction,0,0,0,0,0,1,0,1,110020.0,Other Non-Constitutional,Interstate Relations_via_Original,Mandatory,,Other/Unknown,0.0,3.0,Other/Unknown,LC_Unspec/Other,1607,1,Government,Government,1994,0.0,Interstate Relations_3Judge_0.0,70.0,0,0
4,Federal,Federal,Substantive Reasons,Rehnquist,0.0,206,241,5,1995,Merits/Other,0,0,0,0,0,0,1,1,10350.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1607,2,Private Entities,Private Entities,1994,0.0,Criminal Procedure_3Judge_0.0,35.0,0,0
4,Federal,Federal,Substantive Reasons,Rehnquist,0.0,206,241,5,1995,Merits/Other,0,0,0,0,0,0,1,1,10350.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1607,2,Private Entities,Private Entities,1994,0.0,Criminal Procedure_3Judge_0.0,35.0,0,0
4,Federal,Federal,Substantive Reasons,Rehnquist,0.0,205,241,5,1995,Merits/Other,0,0,0,0,0,0,1,1,10020.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,341.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1607,1,Other/Unknown,Government,1994,0.0,Criminal Procedure_3Judge_0.0,36.0,0,0
4,Federal,Federal,Substantive Reasons,Rehnquist,0.0,205,247,6,1995,Merits/Other,0,0,0,0,0,0,1,1,10360.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,1,Government,Other/Unknown,1994,0.0,Criminal Procedure_3Judge_0.0,42.0,0,0
1,Federal,Federal,Substantive Reasons,Rehnquist,1.0,102,254,6,1995,Merits/Other,0,0,1,0,0,0,0,1,20050.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,,Other/Unknown,1.0,2.0,Affirmed,LC_Disagree_Liberal,1607,1,Government,Other/Unknown,1994,0.0,Civil Rights_3Judge_0.0,152.0,0,0
4,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,199,254,6,1995,Merits/Other,0,0,0,0,0,0,1,1,20240.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,135.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1607,1,Other/Unknown,Government,1994,0.0,Civil Rights_3Judge_0.0,55.0,0,0
4,Federal,Federal,Substantive Reasons,Rehnquist,0.0,205,254,6,1995,Merits/Other,0,0,0,0,0,0,1,1,80060.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,,Other/Unknown,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,1,Government,Other/Unknown,1994,0.0,Economic Activity_3Judge_0.0,49.0,0,0
1,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,108,254,6,1995,Merits/Other,0,0,0,0,0,0,0,1,20070.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,212.0,Constitutional,0.0,2.0,Affirmed,LC_Agree_Liberal,1607,1,Other/Unknown,Government,1994,0.0,Civil Rights_3Judge_0.0,146.0,0,0
3,Federal,Federal,Substantive Reasons,Rehnquist,0.0,177,254,6,1995,Merits/Other,0,0,0,0,0,0,0,1,90320.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1607,1,Private Entities,Other/Unknown,1994,0.0,Judicial Power_3Judge_0.0,77.0,0,0
4,Federal,Federal,Substantive Reasons,Rehnquist,0.0,206,254,6,1995,Merits/Other,0,1,0,0,0,0,1,1,80050.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,349.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,1,Private Entities,Private Entities,1994,0.0,Economic Activity_3Judge_0.0,48.0,0,0
4,Federal,Federal,Substantive Reasons,Rehnquist,0.0,199,254,6,1995,Merits/Other,0,0,0,0,0,0,1,1,90380.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1607,1,Other/Unknown,Other/Unknown,1994,0.0,Judicial Power_3Judge_0.0,55.0,0,0
4,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,207,254,6,1995,Merits/Other,0,0,0,0,0,0,1,1,90380.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,,Other/Unknown,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1607,1,Private Entities,Other/Unknown,1994,0.0,Judicial Power_3Judge_0.0,47.0,0,0
3,Federal,Federal,Substantive Reasons,Rehnquist,0.0,177,256,6,1995,Merits/Other,0,0,0,0,0,0,0,1,120010.0,Other Non-Constitutional,Federal Taxation_via_Certiorari,Discretionary,345.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1607,1,Government,Other/Unknown,1994,0.0,Federal Taxation_3Judge_0.0,79.0,0,0
2,Federal,Federal,Substantive Reasons,Rehnquist,0.0,143,256,6,1995,Merits/Other,0,0,0,0,0,0,0,1,80070.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,348.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,1,Other/Unknown,Private Entities,1994,0.0,Economic Activity_3Judge_0.0,113.0,0,0
4,Federal,Federal,Substantive Reasons,Rehnquist,0.0,198,256,6,1995,Merits/Other,0,0,0,0,1,0,1,1,10170.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,206.0,Constitutional,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1607,1,Private Entities,Government,1994,0.0,Criminal Procedure_3Judge_0.0,58.0,0,0
3,Federal,Federal,Substantive Reasons,Rehnquist,0.0,172,256,6,1995,Merits/Other,0,0,0,0,0,0,0,1,90120.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1607,1,Other/Unknown,Other/Unknown,1994,0.0,Judicial Power_3Judge_0.0,84.0,0,0
4,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,205,256,6,1995,Merits/Other,0,0,0,0,0,0,1,1,20160.0,Civil Rights,Civil Rights_via_Certiorari,Discretionary,600.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1607,1,Other/Unknown,Private Entities,1994,0.0,Civil Rights_3Judge_0.0,51.0,0,0
2,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,150,261,6,1995,Merits/Other,0,0,0,0,1,0,0,1,40040.0,Other Constitutional,Due Process_via_Certiorari,Discretionary,230.0,Constitutional,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,1,Government,Private Entities,1994,0.0,Due Process_3Judge_0.0,111.0,0,0
4,Federal,Federal,Procedural/Administrative,Rehnquist,1.0,198,261,6,1995,Merits/Other,0,0,1,0,1,0,1,1,10190.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,207.0,Constitutional,1.0,2.0,Reversed/Modified,LC_Disagree_Liberal,1607,1,Government,Private Entities,1994,0.0,Criminal Procedure_3Judge_0.0,63.0,0,0
3,Federal,Federal,Substantive Reasons,Rehnquist,0.0,170,261,6,1995,Merits/Other,0,0,0,0,0,0,0,1,80050.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1607,1,Private Entities,Other/Unknown,1994,0.0,Economic Activity_3Judge_0.0,91.0,0,0
4,State,State,Substantive Reasons,Rehnquist,1.0,206,261,6,1995,Merits/Other,0,0,0,0,0,0,1,1,30150.0,First Amendment,First Amendment_via_Certiorari,Discretionary,200.0,Constitutional,1.0,1.0,Affirmed,LC_Disagree_Conservative,1607,1,Other/Unknown,Other/Unknown,1994,0.0,First Amendment_3Judge_0.0,55.0,0,0
4,State,State,Substantive Reasons,Rehnquist,0.0,199,261,6,1995,Merits/Other,0,0,0,0,0,0,1,1,90010.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,314.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1607,1,Private Entities,Other/Unknown,1994,0.0,Judicial Power_3Judge_0.0,62.0,0,0
3,Federal,Federal,Substantive Reasons,Rehnquist,1.0,170,263,6,1995,Merits/Other,0,0,1,0,0,0,0,1,10520.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,600.0,Statutory,1.0,1.0,Reversed/Modified,LC_Disagree_Conservative,1607,1,Government,Other/Unknown,1994,0.0,Criminal Procedure_3Judge_0.0,93.0,0,0
1,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,102,263,6,1995,Merits/Other,0,0,0,0,0,0,0,1,60020.0,Other Non-Constitutional,Attorneys_via_Certiorari,Discretionary,200.0,Constitutional,0.0,2.0,Affirmed,LC_Agree_Liberal,1607,1,Other/Unknown,Private Entities,1994,0.0,Attorneys_3Judge_0.0,161.0,0,0
3,Federal,Federal,Substantive Reasons,Rehnquist,0.0,178,268,6,1995,Merits/Other,0,0,0,0,0,0,0,1,50010.0,Other Constitutional,Privacy_via_Certiorari,Discretionary,205.0,Constitutional,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,1,Government,Other/Unknown,1994,0.0,Privacy_3Judge_0.0,90.0,0,0
4,Federal,Federal,Substantive Reasons,Rehnquist,1.0,198,271,6,1995,Merits/Other,0,1,1,0,0,0,1,1,80130.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,600.0,Statutory,1.0,1.0,Reversed/Modified,LC_Disagree_Conservative,1607,1,Government,Other/Unknown,1994,0.0,Economic Activity_3Judge_0.0,73.0,0,0
4,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,200,271,6,1995,Merits/Other,0,0,0,0,0,0,1,1,90240.0,Judicial Power,Judicial Power_via_Appeal,Mandatory,139.0,Constitutional,0.0,2.0,Other/Unknown,LC_Agree_Liberal,1607,2,Government,Other/Unknown,1994,1.0,Judicial Power_3Judge_1.0,71.0,0,0
4,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,200,271,6,1995,Merits/Other,0,0,0,0,0,0,1,1,90240.0,Judicial Power,Judicial Power_via_Appeal,Mandatory,139.0,Constitutional,0.0,2.0,Other/Unknown,LC_Agree_Liberal,1607,2,Government,Other/Unknown,1994,1.0,Judicial Power_3Judge_1.0,71.0,0,0
4,Federal,Federal,Substantive Reasons,Rehnquist,0.0,207,271,6,1995,Merits/Other,0,0,0,0,0,0,1,1,30170.0,First Amendment,First Amendment_via_Certiorari,Discretionary,203.0,Constitutional,0.0,1.0,Affirmed,LC_Agree_Conservative,1607,1,Government,Other/Unknown,1994,0.0,First Amendment_3Judge_0.0,64.0,0,0
3,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,151,271,6,1995,Merits/Other,0,0,0,0,0,0,0,1,30170.0,First Amendment,First Amendment_via_Certiorari,Discretionary,203.0,Constitutional,0.0,2.0,Affirmed,LC_Agree_Liberal,1607,1,Other/Unknown,Other/Unknown,1994,0.0,First Amendment_3Judge_0.0,120.0,0,0
4,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,200,271,6,1995,Merits/Other,0,0,0,0,0,0,1,1,20090.0,Civil Rights,Civil Rights_via_Appeal,Mandatory,231.0,Constitutional,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1607,3,Other/Unknown,Other/Unknown,1994,1.0,Civil Rights_3Judge_1.0,71.0,0,0
4,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,200,271,6,1995,Merits/Other,0,0,0,0,0,0,1,1,20090.0,Civil Rights,Civil Rights_via_Appeal,Mandatory,231.0,Constitutional,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1607,3,Other/Unknown,Other/Unknown,1994,1.0,Civil Rights_3Judge_1.0,71.0,0,0
4,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,200,271,6,1995,Merits/Other,0,0,0,0,0,0,1,1,20090.0,Civil Rights,Civil Rights_via_Appeal,Mandatory,231.0,Constitutional,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1607,3,Government,Other/Unknown,1994,1.0,Civil Rights_3Judge_1.0,71.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,2,30,10,1995,Merits/Other,0,0,0,0,0,0,1,1,80030.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,307.0,Statutory,0.0,2.0,Reversed/Modified,LC_Agree_Liberal,1607,1,Private Entities,Other/Unknown,1995,0.0,Economic Activity_3Judge_0.0,28.0,0,0
10,Other,Other,Procedural/Administrative,Rehnquist,0.0,2,30,10,1995,Special Jurisdiction,0,0,0,0,0,1,1,1,110010.0,Other Non-Constitutional,Interstate Relations_via_Original,Mandatory,,Other/Unknown,0.0,3.0,Other/Unknown,LC_Unspec/Other,1607,1,Government,Government,1995,0.0,Interstate Relations_3Judge_0.0,28.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,2,37,11,1995,Merits/Other,0,0,0,0,0,0,1,1,10370.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,401.0,Other/Unknown,0.0,1.0,Affirmed,LC_Agree_Conservative,1607,1,Other/Unknown,Government,1995,0.0,Criminal Procedure_3Judge_0.0,35.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,1,58,11,1995,Merits/Other,0,0,0,0,0,0,1,1,80030.0,Economic Activity,Economic Activity_via_Certiorari,Discretionary,307.0,Statutory,0.0,2.0,Affirmed,LC_Agree_Liberal,1607,1,Other/Unknown,Other/Unknown,1995,0.0,Economic Activity_3Judge_0.0,57.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,9,58,11,1995,Merits/Other,0,0,0,1,0,0,1,1,70170.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,356.0,Statutory,0.0,1.0,Reversed/Modified,LC_Agree_Conservative,1607,1,Government,Private Entities,1995,0.0,Unions_3Judge_0.0,49.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,10,59,11,1995,Merits/Other,0,0,0,0,1,0,1,1,10020.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,341.0,Statutory,0.0,1.0,Affirmed,LC_Agree_Conservative,1607,1,Private Entities,Government,1995,0.0,Criminal Procedure_3Judge_0.0,49.0,0,0
10,Federal,Federal,Procedural/Administrative,Rehnquist,0.0,1,65,12,1995,Merits/Other,0,0,0,0,0,0,1,1,90330.0,Judicial Power,Judicial Power_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1607,1,Other/Unknown,Other/Unknown,1995,0.0,Judicial Power_3Judge_0.0,64.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,2.0,29,66,12,1995,Merits/Other,0,0,1,0,1,0,1,1,10440.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,600.0,Statutory,1.0,1.0,Affirmed,LC_Disagree_Conservative,1607,2,Private Entities,Government,1995,0.0,Criminal Procedure_3Judge_0.0,37.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,2.0,29,66,12,1995,Merits/Other,0,0,1,0,1,0,1,1,10440.0,Criminal Procedure,Criminal Procedure_via_Certiorari,Discretionary,600.0,Statutory,1.0,1.0,Affirmed,LC_Disagree_Conservative,1607,2,Private Entities,Government,1995,0.0,Criminal Procedure_3Judge_0.0,37.0,0,0
10,Federal,Federal,Substantive Reasons,Rehnquist,0.0,29,99,1,1996,Merits/Other,0,0,0,0,0,0,1,0,70190.0,Other Non-Constitutional,Unions_via_Certiorari,Discretionary,600.0,Statutory,0.0,1.0,Other/Unknown,LC_Agree_Conservative,1607,1,Private Entities,Private Entities,1995,0.0,Unions_3Judge_0.0,70.0,0,0
